x,y,z
200762.50,629876.50,30.76
200764.50,629876.50,30.73
200765.50,629876.50,29.85
200766.50,629876.50,29.67
200767.50,629876.50,29.56
200768.50,629876.50,29.59
200769.50,629876.50,29.65
200770.50,629876.50,29.52
200771.50,629876.50,29.33
200772.50,629876.50,29.59
200773.50,629876.50,29.59
200775.50,629876.50,29.68
200776.50,629876.50,30.16
200777.50,629876.50,30.66
200779.50,629876.50,30.51
200780.50,629876.50,30.61
200781.50,629876.50,30.83
200782.50,629876.50,29.81
200784.50,629876.50,29.58
200785.50,629876.50,29.60
200786.50,629876.50,29.50
200787.50,629876.50,29.55
200788.50,629876.50,29.49
200789.50,629876.50,29.63
200790.50,629876.50,29.57
200791.50,629876.50,29.63
200792.50,629876.50,29.60
200793.50,629876.50,29.69
200672.50,629875.50,41.22
200673.50,629875.50,40.65
200674.50,629875.50,39.99
200675.50,629875.50,39.62
200676.50,629875.50,38.79
200677.50,629875.50,37.88
200680.50,629875.50,27.88
200681.50,629875.50,27.88
200682.50,629875.50,27.84
200683.50,629875.50,27.85
200684.50,629875.50,27.92
200685.50,629875.50,27.79
200686.50,629875.50,27.63
200687.50,629875.50,27.86
200688.50,629875.50,27.87
200689.50,629875.50,27.88
200690.50,629875.50,27.94
200691.50,629875.50,27.99
200692.50,629875.50,27.85
200693.50,629875.50,27.91
200694.50,629875.50,27.96
200695.50,629875.50,27.99
200696.50,629875.50,29.64
200697.50,629875.50,28.12
200698.50,629875.50,28.15
200699.50,629875.50,29.27
200700.50,629875.50,28.16
200701.50,629875.50,28.05
200702.50,629875.50,28.16
200703.50,629875.50,28.13
200704.50,629875.50,28.28
200705.50,629875.50,28.28
200706.50,629875.50,28.30
200707.50,629875.50,28.31
200708.50,629875.50,28.26
200709.50,629875.50,28.16
200710.50,629875.50,28.46
200712.50,629875.50,28.62
200713.50,629875.50,28.65
200715.50,629875.50,28.64
200716.50,629875.50,28.73
200717.50,629875.50,32.14
200718.50,629875.50,43.34
200720.50,629875.50,43.53
200721.50,629875.50,43.92
200722.50,629875.50,44.50
200723.50,629875.50,45.12
200724.50,629875.50,46.10
200725.50,629875.50,46.76
200726.50,629875.50,47.59
200727.50,629875.50,48.54
200728.50,629875.50,48.94
200729.50,629875.50,49.18
200730.50,629875.50,48.55
200731.50,629875.50,47.92
200732.50,629875.50,47.31
200733.50,629875.50,46.81
200735.50,629875.50,45.08
200736.50,629875.50,45.02
200738.50,629875.50,42.95
200740.50,629875.50,43.59
200741.50,629875.50,41.07
200742.50,629875.50,29.16
200744.50,629875.50,29.24
200745.50,629875.50,29.43
200746.50,629875.50,28.68
200747.50,629875.50,29.76
200748.50,629875.50,29.92
200749.50,629875.50,30.07
200750.50,629875.50,29.86
200751.50,629875.50,30.09
200752.50,629875.50,30.00
200753.50,629875.50,-12.59
200756.50,629875.50,-13.80
200761.50,629875.50,30.90
200762.50,629875.50,30.74
200763.50,629875.50,29.99
200765.50,629875.50,31.32
200766.50,629875.50,30.21
200767.50,629875.50,29.66
200768.50,629875.50,29.63
200769.50,629875.50,29.61
200770.50,629875.50,29.60
200771.50,629875.50,29.72
200772.50,629875.50,29.73
200775.50,629875.50,29.66
200776.50,629875.50,29.58
200777.50,629875.50,30.91
200778.50,629875.50,30.07
200779.50,629875.50,30.20
200780.50,629875.50,30.67
200781.50,629875.50,30.52
200784.50,629875.50,29.37
200787.50,629875.50,29.63
200788.50,629875.50,29.52
200789.50,629875.50,29.81
200790.50,629875.50,29.69
200791.50,629875.50,29.59
200792.50,629875.50,29.63
200793.50,629875.50,29.78
200673.50,629874.50,40.00
200674.50,629874.50,39.37
200675.50,629874.50,39.11
200676.50,629874.50,38.29
200677.50,629874.50,37.54
200678.50,629874.50,37.11
200679.50,629874.50,27.84
200683.50,629874.50,27.64
200684.50,629874.50,27.72
200685.50,629874.50,27.74
200686.50,629874.50,27.73
200687.50,629874.50,26.86
200688.50,629874.50,27.88
200689.50,629874.50,27.97
200690.50,629874.50,28.46
200691.50,629874.50,28.32
200692.50,629874.50,28.15
200693.50,629874.50,27.95
200694.50,629874.50,29.04
200695.50,629874.50,29.08
200696.50,629874.50,29.37
200697.50,629874.50,29.44
200698.50,629874.50,29.34
200699.50,629874.50,29.50
200700.50,629874.50,29.54
200701.50,629874.50,29.52
200702.50,629874.50,29.57
200703.50,629874.50,28.40
200704.50,629874.50,28.23
200705.50,629874.50,28.21
200706.50,629874.50,28.31
200707.50,629874.50,28.30
200708.50,629874.50,28.34
200709.50,629874.50,28.33
200711.50,629874.50,28.45
200712.50,629874.50,28.43
200713.50,629874.50,28.30
200714.50,629874.50,28.60
200716.50,629874.50,28.72
200717.50,629874.50,28.75
200718.50,629874.50,32.24
200719.50,629874.50,43.39
200721.50,629874.50,43.48
200722.50,629874.50,32.44
200723.50,629874.50,44.92
200724.50,629874.50,45.31
200725.50,629874.50,45.94
200726.50,629874.50,46.53
200727.50,629874.50,47.40
200728.50,629874.50,48.68
200729.50,629874.50,49.22
200731.50,629874.50,48.96
200732.50,629874.50,47.73
200734.50,629874.50,46.96
200737.50,629874.50,45.13
200738.50,629874.50,43.81
200739.50,629874.50,25.94
200740.50,629874.50,43.61
200741.50,629874.50,41.53
200742.50,629874.50,41.40
200743.50,629874.50,27.33
200744.50,629874.50,29.18
200745.50,629874.50,29.29
200746.50,629874.50,29.19
200747.50,629874.50,29.44
200748.50,629874.50,29.76
200751.50,629874.50,30.09
200752.50,629874.50,30.02
200753.50,629874.50,30.15
200756.50,629874.50,-10.56
200757.50,629874.50,-15.27
200761.50,629874.50,29.74
200762.50,629874.50,29.95
200763.50,629874.50,30.69
200765.50,629874.50,31.26
200766.50,629874.50,31.22
200767.50,629874.50,31.60
200769.50,629874.50,-70.15
200770.50,629874.50,29.60
200771.50,629874.50,29.56
200772.50,629874.50,29.17
200775.50,629874.50,29.71
200776.50,629874.50,29.61
200777.50,629874.50,29.64
200778.50,629874.50,30.79
200779.50,629874.50,29.59
200780.50,629874.50,29.69
200781.50,629874.50,29.57
200783.50,629874.50,29.40
200784.50,629874.50,29.73
200786.50,629874.50,29.53
200787.50,629874.50,29.50
200789.50,629874.50,29.69
200790.50,629874.50,29.77
200791.50,629874.50,29.60
200673.50,629873.50,39.73
200674.50,629873.50,39.11
200675.50,629873.50,39.25
200676.50,629873.50,39.06
200677.50,629873.50,37.10
200678.50,629873.50,27.93
200679.50,629873.50,27.93
200680.50,629873.50,27.84
200681.50,629873.50,27.84
200682.50,629873.50,27.88
200683.50,629873.50,27.63
200684.50,629873.50,27.72
200685.50,629873.50,27.78
200686.50,629873.50,27.82
200687.50,629873.50,27.84
200688.50,629873.50,27.78
200689.50,629873.50,28.01
200690.50,629873.50,28.83
200691.50,629873.50,28.65
200692.50,629873.50,29.13
200693.50,629873.50,29.01
200694.50,629873.50,28.69
200695.50,629873.50,29.23
200696.50,629873.50,29.07
200697.50,629873.50,28.99
200699.50,629873.50,29.61
200700.50,629873.50,28.53
200701.50,629873.50,28.70
200702.50,629873.50,29.13
200703.50,629873.50,29.44
200704.50,629873.50,29.85
200705.50,629873.50,28.37
200706.50,629873.50,28.34
200707.50,629873.50,28.37
200708.50,629873.50,28.32
200709.50,629873.50,28.30
200710.50,629873.50,28.32
200711.50,629873.50,28.32
200712.50,629873.50,28.42
200713.50,629873.50,28.42
200714.50,629873.50,28.42
200715.50,629873.50,28.20
200717.50,629873.50,28.80
200718.50,629873.50,28.89
200719.50,629873.50,32.88
200720.50,629873.50,43.08
200721.50,629873.50,42.43
200722.50,629873.50,43.30
200723.50,629873.50,43.76
200724.50,629873.50,44.57
200725.50,629873.50,45.16
200726.50,629873.50,45.94
200727.50,629873.50,46.82
200728.50,629873.50,47.83
200729.50,629873.50,49.83
200735.50,629873.50,46.93
200739.50,629873.50,43.80
200740.50,629873.50,43.67
200743.50,629873.50,41.20
200744.50,629873.50,29.18
200745.50,629873.50,29.24
200746.50,629873.50,29.20
200747.50,629873.50,29.28
200748.50,629873.50,29.34
200749.50,629873.50,29.65
200750.50,629873.50,29.85
200751.50,629873.50,37.86
200752.50,629873.50,30.05
200754.50,629873.50,30.11
200755.50,629873.50,38.12
200757.50,629873.50,30.12
200758.50,629873.50,-15.64
200759.50,629873.50,29.90
200761.50,629873.50,29.74
200762.50,629873.50,29.80
200763.50,629873.50,30.07
200764.50,629873.50,30.49
200765.50,629873.50,30.62
200766.50,629873.50,30.68
200767.50,629873.50,31.52
200768.50,629873.50,29.95
200769.50,629873.50,-71.36
200770.50,629873.50,29.60
200771.50,629873.50,29.52
200775.50,629873.50,29.81
200776.50,629873.50,29.42
200777.50,629873.50,29.58
200778.50,629873.50,29.93
200779.50,629873.50,29.59
200780.50,629873.50,29.60
200781.50,629873.50,29.42
200783.50,629873.50,29.27
200785.50,629873.50,29.46
200786.50,629873.50,29.58
200787.50,629873.50,30.55
200671.50,629872.50,40.37
200672.50,629872.50,39.45
200673.50,629872.50,39.04
200674.50,629872.50,38.35
200675.50,629872.50,39.11
200679.50,629872.50,27.86
200680.50,629872.50,27.80
200681.50,629872.50,27.77
200682.50,629872.50,27.71
200683.50,629872.50,27.74
200684.50,629872.50,27.74
200685.50,629872.50,27.77
200686.50,629872.50,27.66
200687.50,629872.50,27.97
200688.50,629872.50,27.87
200689.50,629872.50,29.13
200690.50,629872.50,28.61
200691.50,629872.50,28.73
200692.50,629872.50,28.31
200693.50,629872.50,28.15
200694.50,629872.50,28.88
200695.50,629872.50,30.64
200696.50,629872.50,28.21
200697.50,629872.50,28.09
200698.50,629872.50,28.30
200699.50,629872.50,28.35
200700.50,629872.50,28.27
200701.50,629872.50,28.33
200702.50,629872.50,29.46
200703.50,629872.50,29.45
200704.50,629872.50,29.69
200705.50,629872.50,28.41
200706.50,629872.50,29.77
200707.50,629872.50,28.38
200708.50,629872.50,28.25
200709.50,629872.50,28.38
200710.50,629872.50,28.41
200713.50,629872.50,28.42
200714.50,629872.50,28.43
200715.50,629872.50,28.42
200718.50,629872.50,28.89
200719.50,629872.50,28.84
200720.50,629872.50,32.24
200721.50,629872.50,41.83
200722.50,629872.50,42.78
200723.50,629872.50,43.59
200724.50,629872.50,43.94
200725.50,629872.50,44.30
200726.50,629872.50,45.14
200727.50,629872.50,45.94
200728.50,629872.50,46.58
200729.50,629872.50,47.20
200733.50,629872.50,48.95
200734.50,629872.50,48.47
200737.50,629872.50,46.89
200738.50,629872.50,45.59
200739.50,629872.50,44.64
200740.50,629872.50,44.51
200741.50,629872.50,43.48
200742.50,629872.50,43.09
200743.50,629872.50,41.79
200744.50,629872.50,41.40
200746.50,629872.50,29.17
200747.50,629872.50,29.14
200749.50,629872.50,29.33
200750.50,629872.50,29.78
200751.50,629872.50,29.90
200752.50,629872.50,30.01
200753.50,629872.50,30.05
200754.50,629872.50,30.14
200755.50,629872.50,30.30
200756.50,629872.50,30.18
200757.50,629872.50,30.06
200758.50,629872.50,30.00
200759.50,629872.50,30.03
200760.50,629872.50,30.04
200761.50,629872.50,29.81
200762.50,629872.50,29.71
200763.50,629872.50,29.70
200764.50,629872.50,29.67
200765.50,629872.50,30.73
200766.50,629872.50,31.43
200768.50,629872.50,31.02
200769.50,629872.50,29.82
200771.50,629872.50,29.54
200772.50,629872.50,29.57
200777.50,629872.50,29.71
200778.50,629872.50,29.60
200779.50,629872.50,29.56
200780.50,629872.50,29.48
200782.50,629872.50,29.45
200785.50,629872.50,29.34
200786.50,629872.50,29.64
200671.50,629871.50,39.42
200672.50,629871.50,39.09
200673.50,629871.50,37.98
200677.50,629871.50,27.92
200678.50,629871.50,27.80
200679.50,629871.50,27.80
200680.50,629871.50,27.74
200681.50,629871.50,27.70
200682.50,629871.50,27.66
200683.50,629871.50,27.65
200684.50,629871.50,27.77
200685.50,629871.50,27.89
200686.50,629871.50,28.69
200687.50,629871.50,28.68
200688.50,629871.50,28.73
200689.50,629871.50,29.15
200690.50,629871.50,29.16
200691.50,629871.50,28.06
200692.50,629871.50,28.03
200693.50,629871.50,28.14
200694.50,629871.50,28.20
200695.50,629871.50,28.31
200696.50,629871.50,30.67
200697.50,629871.50,30.81
200700.50,629871.50,28.37
200701.50,629871.50,29.68
200702.50,629871.50,29.52
200703.50,629871.50,29.23
200704.50,629871.50,28.45
200705.50,629871.50,28.33
200706.50,629871.50,29.72
200707.50,629871.50,28.40
200708.50,629871.50,26.87
200709.50,629871.50,28.41
200710.50,629871.50,28.40
200711.50,629871.50,28.75
200712.50,629871.50,28.89
200713.50,629871.50,28.45
200714.50,629871.50,28.41
200715.50,629871.50,28.24
200716.50,629871.50,28.42
200717.50,629871.50,28.49
200719.50,629871.50,32.00
200720.50,629871.50,31.02
200721.50,629871.50,41.69
200722.50,629871.50,26.30
200724.50,629871.50,43.55
200725.50,629871.50,43.65
200726.50,629871.50,44.44
200727.50,629871.50,45.16
200728.50,629871.50,45.74
200729.50,629871.50,47.37
200733.50,629871.50,49.12
200734.50,629871.50,49.43
200735.50,629871.50,48.08
200736.50,629871.50,49.52
200738.50,629871.50,45.99
200739.50,629871.50,45.44
200740.50,629871.50,44.85
200741.50,629871.50,43.74
200742.50,629871.50,43.73
200743.50,629871.50,43.09
200744.50,629871.50,43.66
200745.50,629871.50,41.63
200746.50,629871.50,29.17
200747.50,629871.50,29.21
200748.50,629871.50,29.28
200749.50,629871.50,29.18
200750.50,629871.50,29.42
200751.50,629871.50,29.51
200752.50,629871.50,29.97
200753.50,629871.50,29.99
200754.50,629871.50,30.14
200755.50,629871.50,30.28
200756.50,629871.50,-15.67
200757.50,629871.50,30.11
200758.50,629871.50,30.06
200759.50,629871.50,29.99
200761.50,629871.50,29.89
200762.50,629871.50,29.85
200763.50,629871.50,29.78
200764.50,629871.50,29.73
200765.50,629871.50,29.19
200766.50,629871.50,30.22
200767.50,629871.50,30.66
200768.50,629871.50,30.98
200769.50,629871.50,30.45
200770.50,629871.50,30.65
200772.50,629871.50,29.52
200776.50,629871.50,29.66
200779.50,629871.50,29.73
200780.50,629871.50,29.46
200781.50,629871.50,29.44
200784.50,629871.50,29.49
200785.50,629871.50,29.48
200786.50,629871.50,30.00
200788.50,629871.50,30.93
200671.50,629870.50,39.07
200672.50,629870.50,38.14
200673.50,629870.50,37.69
200674.50,629870.50,37.12
200676.50,629870.50,27.92
200678.50,629870.50,27.76
200680.50,629870.50,27.63
200681.50,629870.50,27.60
200682.50,629870.50,27.53
200683.50,629870.50,27.56
200684.50,629870.50,27.71
200685.50,629870.50,28.61
200686.50,629870.50,28.80
200687.50,629870.50,28.80
200688.50,629870.50,29.10
200689.50,629870.50,31.80
200690.50,629870.50,31.18
200691.50,629870.50,28.12
200692.50,629870.50,28.10
200693.50,629870.50,28.00
200694.50,629870.50,28.13
200695.50,629870.50,31.41
200696.50,629870.50,31.67
200697.50,629870.50,31.73
200698.50,629870.50,30.44
200699.50,629870.50,28.34
200700.50,629870.50,28.98
200701.50,629870.50,29.17
200702.50,629870.50,29.10
200703.50,629870.50,28.50
200704.50,629870.50,28.35
200705.50,629870.50,28.45
200706.50,629870.50,28.42
200707.50,629870.50,28.43
200708.50,629870.50,28.47
200709.50,629870.50,28.42
200710.50,629870.50,28.47
200711.50,629870.50,29.51
200712.50,629870.50,29.28
200713.50,629870.50,28.43
200714.50,629870.50,28.43
200715.50,629870.50,28.39
200716.50,629870.50,28.48
200717.50,629870.50,28.51
200721.50,629870.50,41.11
200722.50,629870.50,41.12
200725.50,629870.50,42.93
200726.50,629870.50,43.60
200727.50,629870.50,44.09
200728.50,629870.50,45.14
200729.50,629870.50,45.54
200730.50,629870.50,48.26
200732.50,629870.50,48.49
200733.50,629870.50,49.04
200735.50,629870.50,48.72
200737.50,629870.50,47.62
200738.50,629870.50,46.67
200739.50,629870.50,46.33
200740.50,629870.50,45.17
200741.50,629870.50,44.57
200742.50,629870.50,43.99
200743.50,629870.50,43.69
200744.50,629870.50,25.12
200745.50,629870.50,43.65
200747.50,629870.50,29.23
200748.50,629870.50,29.17
200749.50,629870.50,29.30
200750.50,629870.50,29.40
200751.50,629870.50,29.39
200752.50,629870.50,29.54
200753.50,629870.50,29.96
200756.50,629870.50,30.08
200757.50,629870.50,30.07
200758.50,629870.50,30.10
200759.50,629870.50,30.03
200760.50,629870.50,30.05
200761.50,629870.50,30.00
200762.50,629870.50,29.87
200763.50,629870.50,29.55
200764.50,629870.50,29.81
200765.50,629870.50,29.53
200766.50,629870.50,29.80
200767.50,629870.50,30.15
200768.50,629870.50,30.66
200769.50,629870.50,30.93
200772.50,629870.50,29.57
200773.50,629870.50,29.27
200779.50,629870.50,29.39
200780.50,629870.50,29.43
200781.50,629870.50,29.31
200786.50,629870.50,29.47
200787.50,629870.50,29.80
200789.50,629870.50,40.25
200671.50,629869.50,39.14
200672.50,629869.50,39.10
200674.50,629869.50,27.79
200677.50,629869.50,28.02
200678.50,629869.50,28.32
200679.50,629869.50,27.66
200680.50,629869.50,27.62
200681.50,629869.50,27.59
200682.50,629869.50,27.61
200683.50,629869.50,27.65
200684.50,629869.50,27.59
200685.50,629869.50,27.85
200686.50,629869.50,29.03
200687.50,629869.50,28.99
200688.50,629869.50,29.41
200689.50,629869.50,30.56
200691.50,629869.50,30.43
200692.50,629869.50,31.82
200693.50,629869.50,28.13
200694.50,629869.50,28.17
200695.50,629869.50,32.11
200696.50,629869.50,32.32
200697.50,629869.50,31.68
200698.50,629869.50,30.89
200699.50,629869.50,28.31
200700.50,629869.50,29.72
200701.50,629869.50,29.57
200702.50,629869.50,29.30
200703.50,629869.50,29.89
200704.50,629869.50,28.34
200705.50,629869.50,28.44
200706.50,629869.50,28.47
200707.50,629869.50,28.25
200708.50,629869.50,28.46
200709.50,629869.50,28.50
200710.50,629869.50,28.38
200711.50,629869.50,28.44
200712.50,629869.50,29.59
200713.50,629869.50,29.59
200714.50,629869.50,28.44
200715.50,629869.50,28.45
200716.50,629869.50,28.47
200717.50,629869.50,28.53
200718.50,629869.50,28.53
200719.50,629869.50,28.55
200722.50,629869.50,41.06
200723.50,629869.50,41.17
200724.50,629869.50,41.81
200725.50,629869.50,42.07
200726.50,629869.50,43.18
200727.50,629869.50,43.66
200728.50,629869.50,44.37
200729.50,629869.50,33.07
200730.50,629869.50,45.76
200731.50,629869.50,46.34
200732.50,629869.50,47.31
200735.50,629869.50,49.46
200736.50,629869.50,49.02
200737.50,629869.50,47.65
200738.50,629869.50,47.36
200739.50,629869.50,47.02
200740.50,629869.50,45.81
200741.50,629869.50,45.36
200742.50,629869.50,44.63
200743.50,629869.50,43.84
200744.50,629869.50,43.73
200747.50,629869.50,41.57
200748.50,629869.50,29.23
200749.50,629869.50,29.22
200750.50,629869.50,29.30
200751.50,629869.50,29.39
200752.50,629869.50,29.48
200753.50,629869.50,29.75
200754.50,629869.50,29.87
200755.50,629869.50,30.00
200756.50,629869.50,30.05
200757.50,629869.50,29.85
200758.50,629869.50,30.08
200759.50,629869.50,30.02
200760.50,629869.50,-12.41
200761.50,629869.50,29.98
200762.50,629869.50,29.84
200763.50,629869.50,29.81
200764.50,629869.50,29.71
200765.50,629869.50,29.65
200766.50,629869.50,29.58
200767.50,629869.50,29.56
200768.50,629869.50,30.22
200769.50,629869.50,30.42
200770.50,629869.50,30.71
200771.50,629869.50,29.71
200772.50,629869.50,29.62
200773.50,629869.50,29.60
200776.50,629869.50,29.47
200778.50,629869.50,29.35
200779.50,629869.50,29.25
200780.50,629869.50,29.44
200781.50,629869.50,29.63
200784.50,629869.50,30.42
200785.50,629869.50,38.60
200786.50,629869.50,29.68
200787.50,629869.50,39.88
200788.50,629869.50,40.16
200789.50,629869.50,40.62
200801.50,629869.50,29.78
200672.50,629868.50,37.02
200673.50,629868.50,36.82
200674.50,629868.50,28.01
200675.50,629868.50,27.84
200676.50,629868.50,27.63
200677.50,629868.50,27.87
200678.50,629868.50,27.63
200679.50,629868.50,27.53
200680.50,629868.50,27.26
200681.50,629868.50,27.61
200682.50,629868.50,27.51
200683.50,629868.50,27.61
200684.50,629868.50,27.70
200685.50,629868.50,27.88
200688.50,629868.50,31.58
200689.50,629868.50,30.81
200692.50,629868.50,30.32
200693.50,629868.50,28.10
200694.50,629868.50,28.18
200698.50,629868.50,29.86
200699.50,629868.50,28.99
200700.50,629868.50,28.65
200701.50,629868.50,28.34
200703.50,629868.50,30.41
200704.50,629868.50,28.53
200705.50,629868.50,28.39
